,label,dice,prunning,cohort,subject_id
69,2009.0,0.868416048678456,prune_50,NC,sub-0100
70,2010.0,0.8712661399113509,prune_50,NC,sub-0100
71,2011.0,0.8632406532595492,prune_50,NC,sub-0100
72,2012.0,0.8678516637570756,prune_50,NC,sub-0100
73,2013.0,0.8287241625089095,prune_50,NC,sub-0100
74,2014.0,0.833206033988925,prune_50,NC,sub-0100
75,2015.0,0.8709342200976826,prune_50,NC,sub-0100
76,2016.0,0.8707999132885325,prune_50,NC,sub-0100
77,2017.0,0.8732161060142711,prune_50,NC,sub-0100
78,2018.0,0.8685833884115444,prune_50,NC,sub-0100
79,2019.0,0.8131469979296067,prune_50,NC,sub-0100
80,2020.0,0.8037210314438037,prune_50,NC,sub-0100
81,2021.0,0.8225235849056604,prune_50,NC,sub-0100
82,2022.0,0.873490836445757,prune_50,NC,sub-0100
83,2023.0,0.8589178356713427,prune_50,NC,sub-0100
84,2024.0,0.9058107743848435,prune_50,NC,sub-0100
85,2025.0,0.8904518521868923,prune_50,NC,sub-0100
86,2026.0,0.7969094922737306,prune_50,NC,sub-0100
87,2027.0,0.8280520849013999,prune_50,NC,sub-0100
88,2028.0,0.8883428450644684,prune_50,NC,sub-0100
89,2029.0,0.8476208370519986,prune_50,NC,sub-0100
90,2030.0,0.8926843235504652,prune_50,NC,sub-0100
91,2031.0,0.852737933200712,prune_50,NC,sub-0100
92,1005.0,0.8115307653826913,prune_50,NC,sub-0100
93,1002.0,0.8130915877882949,prune_50,NC,sub-0100
94,2034.0,0.8192576654115116,prune_50,NC,sub-0100
95,2035.0,0.9109278038444074,prune_50,NC,sub-0100
96,1010.0,0.8406593406593407,prune_50,NC,sub-0100
97,1013.0,0.8595278370228727,prune_50,NC,sub-0100
98,1014.0,0.8440534563984232,prune_50,NC,sub-0100
99,1012.0,0.8616317530319736,prune_50,NC,sub-0100
100,1011.0,0.8230065261420748,prune_50,NC,sub-0100
101,1017.0,0.8798278757346767,prune_50,NC,sub-0100
102,1009.0,0.8196440918519596,prune_50,NC,sub-0100
103,1019.0,0.8262993356779992,prune_50,NC,sub-0100
104,1020.0,0.7853208036292936,prune_50,NC,sub-0100
105,1021.0,0.8399292504974575,prune_50,NC,sub-0100
106,1022.0,0.8880584551148225,prune_50,NC,sub-0100
107,1023.0,0.7986075734420105,prune_50,NC,sub-0100
0,0.0,0.997815240782727,prune_50,NC,sub-0130
1,1025.0,0.8320759308834266,prune_50,NC,sub-0130
2,1026.0,0.8258820360894156,prune_50,NC,sub-0130
3,2.0,0.967841419198895,prune_50,NC,sub-0130
4,1028.0,0.8822148446763102,prune_50,NC,sub-0130
5,4.0,0.9387195974280123,prune_50,NC,sub-0130
6,1029.0,0.7919387854566722,prune_50,NC,sub-0130
7,7.0,0.8966706845671059,prune_50,NC,sub-0130
8,8.0,0.9404891418050965,prune_50,NC,sub-0130
9,1024.0,0.8823322919226314,prune_50,NC,sub-0130
10,10.0,0.9096430713857229,prune_50,NC,sub-0130
11,11.0,0.9332074923769421,prune_50,NC,sub-0130
12,12.0,0.93549058370617,prune_50,NC,sub-0130
13,13.0,0.9153658536585366,prune_50,NC,sub-0130
14,14.0,0.9337496606027694,prune_50,NC,sub-0130
15,15.0,0.9151868539623642,prune_50,NC,sub-0130
16,16.0,0.9369452313503305,prune_50,NC,sub-0130
17,17.0,0.9169679440829115,prune_50,NC,sub-0130
18,18.0,0.8792184724689165,prune_50,NC,sub-0130
19,1035.0,0.90486522573646,prune_50,NC,sub-0130
20,1018.0,0.8639031548055759,prune_50,NC,sub-0130
21,24.0,0.874031007751938,prune_50,NC,sub-0130
22,26.0,0.8266533066132264,prune_50,NC,sub-0130
23,5.0,0.8335403726708075,prune_50,NC,sub-0130
24,28.0,0.8877986840586402,prune_50,NC,sub-0130
25,30.0,0.06666666666666667,prune_50,NC,sub-0130
26,31.0,0.5368975903614458,prune_50,NC,sub-0130
27,41.0,0.9669617537011678,prune_50,NC,sub-0130
28,42.0,1.0,prune_50,NC,sub-0130
29,43.0,0.9560902664491572,prune_50,NC,sub-0130
30,44.0,0.8146997929606625,prune_50,NC,sub-0130
31,46.0,0.9074460385712461,prune_50,NC,sub-0130
32,47.0,0.9443708470014299,prune_50,NC,sub-0130
33,1027.0,0.8611411573823688,prune_50,NC,sub-0130
34,49.0,0.9329489812036014,prune_50,NC,sub-0130
35,50.0,0.9426423499930391,prune_50,NC,sub-0130
36,51.0,0.8659409333736519,prune_50,NC,sub-0130
37,52.0,0.8072319201995013,prune_50,NC,sub-0130
38,53.0,0.9302353362800143,prune_50,NC,sub-0130
39,54.0,0.9094785175467366,prune_50,NC,sub-0130
40,58.0,0.8437783832879201,prune_50,NC,sub-0130
41,60.0,0.8674306393244874,prune_50,NC,sub-0130
42,62.0,0.013888888888888888,prune_50,NC,sub-0130
43,63.0,0.6769836803601575,prune_50,NC,sub-0130
44,1030.0,0.8580572947637203,prune_50,NC,sub-0130
45,1031.0,0.8427284057137379,prune_50,NC,sub-0130
46,72.0,1.0,prune_50,NC,sub-0130
47,77.0,0.6317535545023697,prune_50,NC,sub-0130
48,1034.0,0.8322709163346613,prune_50,NC,sub-0130
49,85.0,0.009174311926605505,prune_50,NC,sub-0130
50,251.0,0.000945179584120983,prune_50,NC,sub-0130
51,252.0,0.001838235294117647,prune_50,NC,sub-0130
52,253.0,0.0019880715705765406,prune_50,NC,sub-0130
53,254.0,0.0018552875695732839,prune_50,NC,sub-0130
54,255.0,0.0011337868480725624,prune_50,NC,sub-0130
55,1016.0,0.837012219156484,prune_50,NC,sub-0130
56,1000.0,0.0021321961620469083,prune_50,NC,sub-0130
57,1003.0,0.871338549961914,prune_50,NC,sub-0130
58,1015.0,0.8583840457511548,prune_50,NC,sub-0130
59,1006.0,0.7529017281403146,prune_50,NC,sub-0130
60,1007.0,0.8777007278354061,prune_50,NC,sub-0130
61,2000.0,0.003875968992248062,prune_50,NC,sub-0130
62,1008.0,0.8646263530843803,prune_50,NC,sub-0130
63,2002.0,0.8388042203985931,prune_50,NC,sub-0130
64,2003.0,0.85118254497002,prune_50,NC,sub-0130
65,2005.0,0.8216511894161048,prune_50,NC,sub-0130
66,2006.0,0.7612776688147941,prune_50,NC,sub-0130
67,2007.0,0.8705696572698561,prune_50,NC,sub-0130
68,2008.0,0.8797213944140273,prune_50,NC,sub-0130
69,2009.0,0.8563802958977808,prune_50,NC,sub-0130
70,2010.0,0.8117319731045676,prune_50,NC,sub-0130
71,2011.0,0.8619258331049066,prune_50,NC,sub-0130
72,2012.0,0.8611889745386592,prune_50,NC,sub-0130
73,2013.0,0.8383318102517239,prune_50,NC,sub-0130
74,2014.0,0.8316065001635947,prune_50,NC,sub-0130
75,2015.0,0.8838329961375758,prune_50,NC,sub-0130
76,2016.0,0.8587223587223587,prune_50,NC,sub-0130
77,2017.0,0.8746794871794872,prune_50,NC,sub-0130
78,2018.0,0.749757785467128,prune_50,NC,sub-0130
79,2019.0,0.8273006860657677,prune_50,NC,sub-0130
80,2020.0,0.8117989803350327,prune_50,NC,sub-0130
81,2021.0,0.8416877637130802,prune_50,NC,sub-0130
82,2022.0,0.8661556603773585,prune_50,NC,sub-0130
83,2023.0,0.8392991995166893,prune_50,NC,sub-0130
84,2024.0,0.8768344014258087,prune_50,NC,sub-0130
85,2025.0,0.8766561650338786,prune_50,NC,sub-0130
86,2026.0,0.8472495088408645,prune_50,NC,sub-0130
87,2027.0,0.8427721866422689,prune_50,NC,sub-0130
88,2028.0,0.8695643272459258,prune_50,NC,sub-0130
89,2029.0,0.846861007907021,prune_50,NC,sub-0130
90,2030.0,0.8726009931552812,prune_50,NC,sub-0130
91,2031.0,0.8692021763723536,prune_50,NC,sub-0130
92,1005.0,0.7939244663382594,prune_50,NC,sub-0130
93,1002.0,0.8443874435080004,prune_50,NC,sub-0130
94,2034.0,0.7974747474747474,prune_50,NC,sub-0130
95,2035.0,0.9130626654898499,prune_50,NC,sub-0130
96,1010.0,0.8018286993842135,prune_50,NC,sub-0130
97,1013.0,0.8155871146518878,prune_50,NC,sub-0130
98,1014.0,0.8118166758696853,prune_50,NC,sub-0130
99,1012.0,0.8505202852800187,prune_50,NC,sub-0130
100,1011.0,0.831238145648626,prune_50,NC,sub-0130
101,1017.0,0.8678709384230857,prune_50,NC,sub-0130
102,1009.0,0.8173193756425834,prune_50,NC,sub-0130
103,1019.0,0.8090055484421682,prune_50,NC,sub-0130
104,1020.0,0.8454814814814815,prune_50,NC,sub-0130
105,1021.0,0.7294447190640962,prune_50,NC,sub-0130
106,1022.0,0.8219220965073119,prune_50,NC,sub-0130
107,1023.0,0.8738617200674537,prune_50,NC,sub-0130
0,0.0,0.998253653152918,prune_50,NC,sub-0071
1,1025.0,0.8879803351058493,prune_50,NC,sub-0071
2,1026.0,0.8174519610423796,prune_50,NC,sub-0071
3,2.0,0.9680726367094192,prune_50,NC,sub-0071
4,1028.0,0.8980216241085807,prune_50,NC,sub-0071
5,4.0,0.9654638312123242,prune_50,NC,sub-0071
6,1029.0,0.8653180857197771,prune_50,NC,sub-0071
7,7.0,0.9076326458663846,prune_50,NC,sub-0071
8,8.0,0.9423521898001277,prune_50,NC,sub-0071
9,1024.0,0.9028892455858748,prune_50,NC,sub-0071
10,10.0,0.9410127153713039,prune_50,NC,sub-0071
11,11.0,0.9215590345727332,prune_50,NC,sub-0071
12,12.0,0.9366136391663583,prune_50,NC,sub-0071
13,13.0,0.9187410586552217,prune_50,NC,sub-0071
14,14.0,0.9509493670886076,prune_50,NC,sub-0071
15,15.0,0.9115670321896003,prune_50,NC,sub-0071
16,16.0,0.9541110071187499,prune_50,NC,sub-0071
17,17.0,0.9180806675938804,prune_50,NC,sub-0071
18,18.0,0.9132967786154901,prune_50,NC,sub-0071
19,1035.0,0.9066486878954465,prune_50,NC,sub-0071
20,1018.0,0.8836682278289771,prune_50,NC,sub-0071
21,24.0,0.9039039039039038,prune_50,NC,sub-0071
22,26.0,0.812200956937799,prune_50,NC,sub-0071
23,5.0,0.8438147892190739,prune_50,NC,sub-0071
24,28.0,0.9113475177304965,prune_50,NC,sub-0071
25,30.0,0.023809523809523808,prune_50,NC,sub-0071
26,31.0,0.7193983402489627,prune_50,NC,sub-0071
27,41.0,0.9687100580715294,prune_50,NC,sub-0071
28,42.0,1.0,prune_50,NC,sub-0071
29,43.0,0.9649957599170829,prune_50,NC,sub-0071
30,44.0,0.9134453781512605,prune_50,NC,sub-0071
31,46.0,0.8983653953074614,prune_50,NC,sub-0071
32,47.0,0.9395782814971007,prune_50,NC,sub-0071
33,1027.0,0.8830721998729621,prune_50,NC,sub-0071
34,49.0,0.9526055357971238,prune_50,NC,sub-0071
35,50.0,0.9360417686408876,prune_50,NC,sub-0071
36,51.0,0.9472596913355207,prune_50,NC,sub-0071
37,52.0,0.8870305164319249,prune_50,NC,sub-0071
38,53.0,0.9206620254827269,prune_50,NC,sub-0071
39,54.0,0.8813056379821959,prune_50,NC,sub-0071
40,58.0,0.8274647887323944,prune_50,NC,sub-0071
