,label,dice,prunning,cohort,subject_id
0,0.0,0.9977829217304858,prune_25,NC,sub-0128
1,1025.0,0.8762554797181067,prune_25,NC,sub-0128
2,1026.0,0.8835548172757475,prune_25,NC,sub-0128
3,2.0,0.9675851604709551,prune_25,NC,sub-0128
4,1028.0,0.8818604840184504,prune_25,NC,sub-0128
5,4.0,0.9483887316805338,prune_25,NC,sub-0128
6,1029.0,0.8706518823213807,prune_25,NC,sub-0128
7,7.0,0.897480677764566,prune_25,NC,sub-0128
8,8.0,0.9326424357603833,prune_25,NC,sub-0128
9,1024.0,0.8954538668259182,prune_25,NC,sub-0128
10,10.0,0.9429138040937743,prune_25,NC,sub-0128
11,11.0,0.9316964285714285,prune_25,NC,sub-0128
12,12.0,0.9348179784421395,prune_25,NC,sub-0128
13,13.0,0.8906695938529089,prune_25,NC,sub-0128
14,14.0,0.9458560911897411,prune_25,NC,sub-0128
15,15.0,0.892533147243545,prune_25,NC,sub-0128
16,16.0,0.9347365447097048,prune_25,NC,sub-0128
17,17.0,0.9333912180600348,prune_25,NC,sub-0128
18,18.0,0.8822537112010796,prune_25,NC,sub-0128
19,1035.0,0.9092148528350309,prune_25,NC,sub-0128
20,1018.0,0.8647030065998533,prune_25,NC,sub-0128
21,24.0,0.825638911788953,prune_25,NC,sub-0128
22,26.0,0.8262195121951219,prune_25,NC,sub-0128
23,5.0,0.9064864864864864,prune_25,NC,sub-0128
24,28.0,0.8924366182242495,prune_25,NC,sub-0128
25,30.0,0.023255813953488372,prune_25,NC,sub-0128
26,31.0,0.6724376731301939,prune_25,NC,sub-0128
27,41.0,0.9700458725117794,prune_25,NC,sub-0128
28,42.0,0.3333333333333333,prune_25,NC,sub-0128
29,43.0,0.9576016711273582,prune_25,NC,sub-0128
30,44.0,0.8849431818181818,prune_25,NC,sub-0128
31,46.0,0.9000755196947414,prune_25,NC,sub-0128
32,47.0,0.9353766758074344,prune_25,NC,sub-0128
33,1027.0,0.8437327165770023,prune_25,NC,sub-0128
34,49.0,0.94177893868573,prune_25,NC,sub-0128
35,50.0,0.9376131458014204,prune_25,NC,sub-0128
36,51.0,0.9409525768953811,prune_25,NC,sub-0128
37,52.0,0.87603121516165,prune_25,NC,sub-0128
38,53.0,0.934112509632674,prune_25,NC,sub-0128
39,54.0,0.8953734502570305,prune_25,NC,sub-0128
40,58.0,0.8361169102296451,prune_25,NC,sub-0128
41,60.0,0.8818100956193018,prune_25,NC,sub-0128
42,62.0,0.022727272727272728,prune_25,NC,sub-0128
43,63.0,0.714657980456026,prune_25,NC,sub-0128
44,1030.0,0.8818463324946778,prune_25,NC,sub-0128
45,1031.0,0.8758728453537771,prune_25,NC,sub-0128
46,72.0,0.25,prune_25,NC,sub-0128
47,77.0,0.6846683581007611,prune_25,NC,sub-0128
48,1034.0,0.8575331772053083,prune_25,NC,sub-0128
49,85.0,0.006993006993006993,prune_25,NC,sub-0128
50,251.0,0.0008960573476702509,prune_25,NC,sub-0128
51,252.0,0.0017889087656529517,prune_25,NC,sub-0128
52,253.0,0.002044989775051125,prune_25,NC,sub-0128
53,254.0,0.0018587360594795538,prune_25,NC,sub-0128
54,255.0,0.0008665511265164644,prune_25,NC,sub-0128
55,1016.0,0.8410732714138287,prune_25,NC,sub-0128
56,1000.0,0.0028735632183908046,prune_25,NC,sub-0128
57,1003.0,0.8822514379622022,prune_25,NC,sub-0128
58,1015.0,0.8396410590129123,prune_25,NC,sub-0128
59,1006.0,0.7664737310774711,prune_25,NC,sub-0128
60,1007.0,0.7723238876308219,prune_25,NC,sub-0128
61,2000.0,0.002004008016032064,prune_25,NC,sub-0128
62,1008.0,0.832009677589018,prune_25,NC,sub-0128
63,2002.0,0.8433179723502304,prune_25,NC,sub-0128
64,2003.0,0.7369512305057243,prune_25,NC,sub-0128
65,2005.0,0.7724543707973103,prune_25,NC,sub-0128
66,2006.0,0.7520254629629629,prune_25,NC,sub-0128
67,2007.0,0.8537606196901549,prune_25,NC,sub-0128
68,2008.0,0.858097359210945,prune_25,NC,sub-0128
69,2009.0,0.840702479338843,prune_25,NC,sub-0128
70,2010.0,0.814173591874423,prune_25,NC,sub-0128
71,2011.0,0.798408916528692,prune_25,NC,sub-0128
72,2012.0,0.8506307148101181,prune_25,NC,sub-0128
73,2013.0,0.8494479048697622,prune_25,NC,sub-0128
74,2014.0,0.8268950437317785,prune_25,NC,sub-0128
75,2015.0,0.8580215460765759,prune_25,NC,sub-0128
76,2016.0,0.8208993357179356,prune_25,NC,sub-0128
77,2017.0,0.8566674882918413,prune_25,NC,sub-0128
78,2018.0,0.8449583945178659,prune_25,NC,sub-0128
79,2019.0,0.8343859649122807,prune_25,NC,sub-0128
80,2020.0,0.8134700270539655,prune_25,NC,sub-0128
81,2021.0,0.8091636363636364,prune_25,NC,sub-0128
82,2022.0,0.8757285294542652,prune_25,NC,sub-0128
83,2023.0,0.8509762050030506,prune_25,NC,sub-0128
84,2024.0,0.8821261261261262,prune_25,NC,sub-0128
85,2025.0,0.8760374963382482,prune_25,NC,sub-0128
86,2026.0,0.8426011453907261,prune_25,NC,sub-0128
87,2027.0,0.8280077934729664,prune_25,NC,sub-0128
88,2028.0,0.8620367102012001,prune_25,NC,sub-0128
89,2029.0,0.8575878267973857,prune_25,NC,sub-0128
90,2030.0,0.8675651332688394,prune_25,NC,sub-0128
91,2031.0,0.8496462947929955,prune_25,NC,sub-0128
92,1005.0,0.837870538415003,prune_25,NC,sub-0128
93,1002.0,0.8471698113207548,prune_25,NC,sub-0128
94,2034.0,0.8219251336898395,prune_25,NC,sub-0128
95,2035.0,0.9067751501786936,prune_25,NC,sub-0128
96,1010.0,0.8615071283095723,prune_25,NC,sub-0128
97,1013.0,0.8399002127815687,prune_25,NC,sub-0128
98,1014.0,0.8472081788563083,prune_25,NC,sub-0128
99,1012.0,0.8531431277376583,prune_25,NC,sub-0128
100,1011.0,0.7768591180866966,prune_25,NC,sub-0128
101,1017.0,0.8491039835635201,prune_25,NC,sub-0128
102,1009.0,0.766257521058965,prune_25,NC,sub-0128
103,1019.0,0.7338314265701611,prune_25,NC,sub-0128
104,1020.0,0.8396742588115537,prune_25,NC,sub-0128
105,1021.0,0.81454898157129,prune_25,NC,sub-0128
106,1022.0,0.8703214442976662,prune_25,NC,sub-0128
107,1023.0,0.8732544019429266,prune_25,NC,sub-0128
0,0.0,0.9989289692013676,prune_25,NC,sub-0082
1,1025.0,0.9031057612790591,prune_25,NC,sub-0082
2,1026.0,0.8973387631404489,prune_25,NC,sub-0082
3,2.0,0.9740286169855656,prune_25,NC,sub-0082
4,1028.0,0.9280330154901444,prune_25,NC,sub-0082
5,4.0,0.9641363782566742,prune_25,NC,sub-0082
6,1029.0,0.8912640267087082,prune_25,NC,sub-0082
