,label,dice,prunning,cohort,subject_id
85,2025.0,0.857678997904177,prune_10,ET,sub-0081
86,1002.0,0.8192419825072886,prune_10,ET,sub-0081
87,2026.0,0.8261374187558032,prune_10,ET,sub-0081
88,2027.0,0.8169934640522876,prune_10,ET,sub-0081
89,2028.0,0.8738418712867173,prune_10,ET,sub-0081
90,2029.0,0.8576431919823266,prune_10,ET,sub-0081
91,2030.0,0.8679165446082739,prune_10,ET,sub-0081
92,2031.0,0.8266374071573261,prune_10,ET,sub-0081
93,1005.0,0.8373753705200755,prune_10,ET,sub-0081
94,2034.0,0.7917906008328376,prune_10,ET,sub-0081
95,2035.0,0.8944498697916666,prune_10,ET,sub-0081
96,1010.0,0.8376933358793203,prune_10,ET,sub-0081
97,1013.0,0.8237364680879325,prune_10,ET,sub-0081
98,1011.0,0.8163113922073866,prune_10,ET,sub-0081
99,1014.0,0.8337864557587741,prune_10,ET,sub-0081
100,1012.0,0.8594916954631591,prune_10,ET,sub-0081
101,1017.0,0.8617181177014683,prune_10,ET,sub-0081
102,1009.0,0.8533804475853946,prune_10,ET,sub-0081
103,1019.0,0.8550247116968699,prune_10,ET,sub-0081
104,1020.0,0.8364812871633438,prune_10,ET,sub-0081
105,1021.0,0.8416279584162796,prune_10,ET,sub-0081
106,1022.0,0.8775790247488361,prune_10,ET,sub-0081
107,1023.0,0.8064734561213435,prune_10,ET,sub-0081
0,0.0,0.9956795865931687,prune_10,ET,sub-1012
1,1025.0,0.7710044219835754,prune_10,ET,sub-1012
2,2.0,0.9617372946516887,prune_10,ET,sub-1012
3,1024.0,0.7739903502501787,prune_10,ET,sub-1012
4,1028.0,0.8327230722287607,prune_10,ET,sub-1012
5,1029.0,0.6904389298755496,prune_10,ET,sub-1012
6,4.0,0.9628751749150413,prune_10,ET,sub-1012
7,7.0,0.8922165749569454,prune_10,ET,sub-1012
8,8.0,0.9141191994721795,prune_10,ET,sub-1012
9,1026.0,0.8315040964600402,prune_10,ET,sub-1012
10,10.0,0.9414128595600677,prune_10,ET,sub-1012
11,11.0,0.9048082775410834,prune_10,ET,sub-1012
12,12.0,0.879182156133829,prune_10,ET,sub-1012
13,13.0,0.8920155570807595,prune_10,ET,sub-1012
14,14.0,0.8965705946734769,prune_10,ET,sub-1012
15,15.0,0.8456028651014723,prune_10,ET,sub-1012
16,16.0,0.9552173913043478,prune_10,ET,sub-1012
17,17.0,0.8893926902995328,prune_10,ET,sub-1012
18,18.0,0.7991310160427807,prune_10,ET,sub-1012
19,1035.0,0.860338471849866,prune_10,ET,sub-1012
20,1018.0,0.7285079365079365,prune_10,ET,sub-1012
21,24.0,0.8063562453806357,prune_10,ET,sub-1012
22,26.0,0.8002364066193853,prune_10,ET,sub-1012
23,5.0,0.8728782954135067,prune_10,ET,sub-1012
24,28.0,0.8880996612392088,prune_10,ET,sub-1012
25,30.0,0.011494252873563218,prune_10,ET,sub-1012
26,31.0,0.7065841802916483,prune_10,ET,sub-1012
27,41.0,0.9569666338123944,prune_10,ET,sub-1012
