,label,dice,prunning,cohort,subject_id
0,0.0,0.9972425841113101,prune_50,ET,sub-4300
1,1025.0,0.8338399189463019,prune_50,ET,sub-4300
2,2.0,0.9562244434832081,prune_50,ET,sub-4300
3,1024.0,0.7902759119561847,prune_50,ET,sub-4300
4,1028.0,0.8575686376887265,prune_50,ET,sub-4300
5,1029.0,0.7660871408883706,prune_50,ET,sub-4300
6,4.0,0.959000936113636,prune_50,ET,sub-4300
7,7.0,0.9231108248296437,prune_50,ET,sub-4300
8,8.0,0.9301241492854476,prune_50,ET,sub-4300
9,1026.0,0.8166296738944853,prune_50,ET,sub-4300
10,10.0,0.9385593220338984,prune_50,ET,sub-4300
11,11.0,0.8918955670383465,prune_50,ET,sub-4300
12,12.0,0.9292565947242206,prune_50,ET,sub-4300
13,13.0,0.8943032015065914,prune_50,ET,sub-4300
14,14.0,0.9025943396226415,prune_50,ET,sub-4300
15,15.0,0.8991161888338004,prune_50,ET,sub-4300
16,16.0,0.962392483171279,prune_50,ET,sub-4300
17,17.0,0.9071516267648865,prune_50,ET,sub-4300
18,18.0,0.8391677675033025,prune_50,ET,sub-4300
19,1035.0,0.9035845588235294,prune_50,ET,sub-4300
20,1018.0,0.6624941506785212,prune_50,ET,sub-4300
21,24.0,0.8721219663970131,prune_50,ET,sub-4300
22,26.0,0.8414855072463768,prune_50,ET,sub-4300
23,5.0,0.8822348611575778,prune_50,ET,sub-4300
24,28.0,0.9057125676488275,prune_50,ET,sub-4300
25,30.0,0.014925373134328358,prune_50,ET,sub-4300
26,31.0,0.6527138914443422,prune_50,ET,sub-4300
27,41.0,0.9625820321097879,prune_50,ET,sub-4300
28,42.0,0.16666666666666666,prune_50,ET,sub-4300
29,43.0,0.9628014366341714,prune_50,ET,sub-4300
30,44.0,0.8991741225051617,prune_50,ET,sub-4300
31,46.0,0.9162262156448203,prune_50,ET,sub-4300
32,47.0,0.9355319804726727,prune_50,ET,sub-4300
33,1027.0,0.7675434801419053,prune_50,ET,sub-4300
34,49.0,0.9461369562234115,prune_50,ET,sub-4300
35,50.0,0.8928993306208164,prune_50,ET,sub-4300
36,51.0,0.9298944647856989,prune_50,ET,sub-4300
37,52.0,0.8931758530183727,prune_50,ET,sub-4300
38,53.0,0.8973777462792346,prune_50,ET,sub-4300
39,54.0,0.8675460291288816,prune_50,ET,sub-4300
40,58.0,0.795687885010267,prune_50,ET,sub-4300
41,60.0,0.8929252024773702,prune_50,ET,sub-4300
42,62.0,0.07692307692307693,prune_50,ET,sub-4300
43,63.0,0.6566213921901528,prune_50,ET,sub-4300
44,1030.0,0.8534168564920274,prune_50,ET,sub-4300
45,1031.0,0.8693961911323261,prune_50,ET,sub-4300
46,77.0,0.6769513991163476,prune_50,ET,sub-4300
47,80.0,0.3333333333333333,prune_50,ET,sub-4300
48,1034.0,0.7757947573898494,prune_50,ET,sub-4300
49,85.0,0.006134969325153374,prune_50,ET,sub-4300
50,251.0,0.0007496251874062968,prune_50,ET,sub-4300
51,252.0,0.0019267822736030828,prune_50,ET,sub-4300
52,253.0,0.0018726591760299626,prune_50,ET,sub-4300
53,254.0,0.0017152658662092624,prune_50,ET,sub-4300
54,255.0,0.0008361204013377926,prune_50,ET,sub-4300
55,1016.0,0.8400189888440541,prune_50,ET,sub-4300
56,1000.0,0.003676470588235294,prune_50,ET,sub-4300
57,1003.0,0.8285159096429439,prune_50,ET,sub-4300
58,1015.0,0.8377612892931227,prune_50,ET,sub-4300
59,1006.0,0.8054913294797688,prune_50,ET,sub-4300
60,1007.0,0.8619663035388051,prune_50,ET,sub-4300
61,2000.0,0.002369668246445498,prune_50,ET,sub-4300
62,1008.0,0.8704411398188917,prune_50,ET,sub-4300
63,2002.0,0.7515049361907055,prune_50,ET,sub-4300
64,2003.0,0.8304937687332387,prune_50,ET,sub-4300
65,2005.0,0.8016079158936302,prune_50,ET,sub-4300
66,2006.0,0.8033693738999246,prune_50,ET,sub-4300
67,2007.0,0.8466828718800024,prune_50,ET,sub-4300
68,2008.0,0.8414977906445223,prune_50,ET,sub-4300
69,2009.0,0.8370241484762206,prune_50,ET,sub-4300
70,2010.0,0.864899687097368,prune_50,ET,sub-4300
71,2011.0,0.8374268506257742,prune_50,ET,sub-4300
72,2012.0,0.8252898777812598,prune_50,ET,sub-4300
73,2013.0,0.8136913767019667,prune_50,ET,sub-4300
74,2014.0,0.8390613643443049,prune_50,ET,sub-4300
75,2015.0,0.8602296040857305,prune_50,ET,sub-4300
76,2016.0,0.8478893740902474,prune_50,ET,sub-4300
77,2017.0,0.8191012859413379,prune_50,ET,sub-4300
78,2018.0,0.8472282373321784,prune_50,ET,sub-4300
79,2019.0,0.7981388690050107,prune_50,ET,sub-4300
80,2020.0,0.8044336118848654,prune_50,ET,sub-4300
81,2021.0,0.760498163819256,prune_50,ET,sub-4300
