,label,dice,prunning,cohort,subject_id
0,0.0,0.9945237641374515,prune_75,ET,sub-4300
1,1025.0,0.8122433542251999,prune_75,ET,sub-4300
2,2.0,0.9339725776270459,prune_75,ET,sub-4300
3,1024.0,0.7852799843091105,prune_75,ET,sub-4300
4,1028.0,0.8325611440281552,prune_75,ET,sub-4300
5,1029.0,0.7320940729302767,prune_75,ET,sub-4300
6,4.0,0.9487179487179487,prune_75,ET,sub-4300
7,7.0,0.8734407484407485,prune_75,ET,sub-4300
8,8.0,0.8330755693029706,prune_75,ET,sub-4300
9,1026.0,0.820415501398322,prune_75,ET,sub-4300
10,10.0,0.9168520990950898,prune_75,ET,sub-4300
11,11.0,0.8403348318090219,prune_75,ET,sub-4300
12,12.0,0.9304386850667564,prune_75,ET,sub-4300
13,13.0,0.5791390728476821,prune_75,ET,sub-4300
14,14.0,0.8326996197718631,prune_75,ET,sub-4300
15,15.0,0.8946908455320078,prune_75,ET,sub-4300
16,16.0,0.5731259308290584,prune_75,ET,sub-4300
17,17.0,0.8644531918534999,prune_75,ET,sub-4300
18,18.0,0.8347523219814241,prune_75,ET,sub-4300
19,1035.0,0.8884765439147397,prune_75,ET,sub-4300
20,1018.0,0.6920529801324503,prune_75,ET,sub-4300
21,24.0,0.7451523545706371,prune_75,ET,sub-4300
22,26.0,0.8274296094459582,prune_75,ET,sub-4300
23,5.0,0.8740950582310356,prune_75,ET,sub-4300
24,28.0,0.7149453593966446,prune_75,ET,sub-4300
25,30.0,0.014925373134328358,prune_75,ET,sub-4300
26,31.0,0.6160432627309599,prune_75,ET,sub-4300
27,41.0,0.931209792964718,prune_75,ET,sub-4300
28,42.0,0.16666666666666666,prune_75,ET,sub-4300
29,43.0,0.9474879511806109,prune_75,ET,sub-4300
30,44.0,0.8965643274853801,prune_75,ET,sub-4300
31,46.0,0.8749432498245904,prune_75,ET,sub-4300
32,47.0,0.7215454822026164,prune_75,ET,sub-4300
33,1027.0,0.69082201873487,prune_75,ET,sub-4300
34,49.0,0.8565204097232839,prune_75,ET,sub-4300
35,50.0,0.7442203639940974,prune_75,ET,sub-4300
36,51.0,0.9291276379641124,prune_75,ET,sub-4300
37,52.0,0.6683831101956745,prune_75,ET,sub-4300
38,53.0,0.8592342342342343,prune_75,ET,sub-4300
39,54.0,0.7074374339090589,prune_75,ET,sub-4300
40,58.0,0.6586741889985895,prune_75,ET,sub-4300
41,60.0,0.38263727764887856,prune_75,ET,sub-4300
42,62.0,0.07692307692307693,prune_75,ET,sub-4300
43,63.0,0.5965618141916605,prune_75,ET,sub-4300
44,1030.0,0.6990333285240226,prune_75,ET,sub-4300
45,1031.0,0.822490157480315,prune_75,ET,sub-4300
46,77.0,0.6376801100572008,prune_75,ET,sub-4300
47,80.0,0.3333333333333333,prune_75,ET,sub-4300
48,1034.0,0.7840136054421769,prune_75,ET,sub-4300
49,85.0,0.006134969325153374,prune_75,ET,sub-4300
50,251.0,0.0007496251874062968,prune_75,ET,sub-4300
51,252.0,0.0019267822736030828,prune_75,ET,sub-4300
52,253.0,0.0018726591760299626,prune_75,ET,sub-4300
53,254.0,0.0017152658662092624,prune_75,ET,sub-4300
54,255.0,0.0008361204013377926,prune_75,ET,sub-4300
55,1016.0,0.7865634503732375,prune_75,ET,sub-4300
56,1000.0,0.003676470588235294,prune_75,ET,sub-4300
57,1003.0,0.8237523105360444,prune_75,ET,sub-4300
58,1015.0,0.8080721514854717,prune_75,ET,sub-4300
59,1006.0,0.6760517799352751,prune_75,ET,sub-4300
60,1007.0,0.7969090117544624,prune_75,ET,sub-4300
61,2000.0,0.002369668246445498,prune_75,ET,sub-4300
62,1008.0,0.8053759183493907,prune_75,ET,sub-4300
63,2002.0,0.5626848018923714,prune_75,ET,sub-4300
64,2003.0,0.8215792646172393,prune_75,ET,sub-4300
65,2005.0,0.7097730789066529,prune_75,ET,sub-4300
66,2006.0,0.7298136645962733,prune_75,ET,sub-4300
67,2007.0,0.7753056076579782,prune_75,ET,sub-4300
68,2008.0,0.813067225165291,prune_75,ET,sub-4300
69,2009.0,0.7107380862567585,prune_75,ET,sub-4300
70,2010.0,0.7201430274135876,prune_75,ET,sub-4300
71,2011.0,0.7654530447542186,prune_75,ET,sub-4300
72,2012.0,0.6597039267344122,prune_75,ET,sub-4300
73,2013.0,0.7463492344455261,prune_75,ET,sub-4300
74,2014.0,0.6749469479465735,prune_75,ET,sub-4300
75,2015.0,0.8072003577817531,prune_75,ET,sub-4300
76,2016.0,0.7648514851485149,prune_75,ET,sub-4300
77,2017.0,0.7993591699725359,prune_75,ET,sub-4300
