,label,dice,prunning,cohort,subject_id
0,0.0,0.9971381919180904,prune_25,ET,sub-4300
1,1025.0,0.8330135380023451,prune_25,ET,sub-4300
2,2.0,0.9536858160704994,prune_25,ET,sub-4300
3,1024.0,0.7856735898896773,prune_25,ET,sub-4300
4,1028.0,0.8549225050540182,prune_25,ET,sub-4300
5,1029.0,0.7702781456953642,prune_25,ET,sub-4300
6,4.0,0.9630084648512913,prune_25,ET,sub-4300
7,7.0,0.9235506260206859,prune_25,ET,sub-4300
8,8.0,0.9321522372379543,prune_25,ET,sub-4300
9,1026.0,0.8180102915951972,prune_25,ET,sub-4300
10,10.0,0.9433921498019445,prune_25,ET,sub-4300
11,11.0,0.8907943476471395,prune_25,ET,sub-4300
12,12.0,0.9363092600797519,prune_25,ET,sub-4300
13,13.0,0.8969598514736598,prune_25,ET,sub-4300
14,14.0,0.8971455531965086,prune_25,ET,sub-4300
15,15.0,0.899313009875483,prune_25,ET,sub-4300
16,16.0,0.959226128562513,prune_25,ET,sub-4300
17,17.0,0.9054445630623761,prune_25,ET,sub-4300
18,18.0,0.8360160965794768,prune_25,ET,sub-4300
19,1035.0,0.904169375058037,prune_25,ET,sub-4300
20,1018.0,0.6477532827370196,prune_25,ET,sub-4300
21,24.0,0.8624454148471615,prune_25,ET,sub-4300
22,26.0,0.8492779783393501,prune_25,ET,sub-4300
23,5.0,0.8835546475995915,prune_25,ET,sub-4300
24,28.0,0.9062313120440139,prune_25,ET,sub-4300
25,30.0,0.014925373134328358,prune_25,ET,sub-4300
26,31.0,0.6665014866204163,prune_25,ET,sub-4300
27,41.0,0.9613871998177069,prune_25,ET,sub-4300
28,42.0,0.16666666666666666,prune_25,ET,sub-4300
29,43.0,0.9688071840054219,prune_25,ET,sub-4300
30,44.0,0.902990264255911,prune_25,ET,sub-4300
31,46.0,0.9168708695329324,prune_25,ET,sub-4300
32,47.0,0.9337715454279871,prune_25,ET,sub-4300
33,1027.0,0.7661920278534124,prune_25,ET,sub-4300
34,49.0,0.9484110885733604,prune_25,ET,sub-4300
35,50.0,0.8887864013704045,prune_25,ET,sub-4300
36,51.0,0.9369043706868222,prune_25,ET,sub-4300
37,52.0,0.8922885572139303,prune_25,ET,sub-4300
38,53.0,0.9008534850640114,prune_25,ET,sub-4300
39,54.0,0.8696721311475409,prune_25,ET,sub-4300
40,58.0,0.7989473684210526,prune_25,ET,sub-4300
41,60.0,0.8959387875220718,prune_25,ET,sub-4300
42,62.0,0.07692307692307693,prune_25,ET,sub-4300
43,63.0,0.6867413632119514,prune_25,ET,sub-4300
44,1030.0,0.8524287918124694,prune_25,ET,sub-4300
45,1031.0,0.8733047467092142,prune_25,ET,sub-4300
46,77.0,0.6853003640776699,prune_25,ET,sub-4300
47,80.0,0.3333333333333333,prune_25,ET,sub-4300
48,1034.0,0.7784123358081096,prune_25,ET,sub-4300
49,85.0,0.006134969325153374,prune_25,ET,sub-4300
50,251.0,0.0007496251874062968,prune_25,ET,sub-4300
51,252.0,0.0019267822736030828,prune_25,ET,sub-4300
52,253.0,0.0018726591760299626,prune_25,ET,sub-4300
53,254.0,0.0017152658662092624,prune_25,ET,sub-4300
54,255.0,0.0008361204013377926,prune_25,ET,sub-4300
55,1016.0,0.8387964774951077,prune_25,ET,sub-4300
56,1000.0,0.003676470588235294,prune_25,ET,sub-4300
57,1003.0,0.8380799459139694,prune_25,ET,sub-4300
58,1015.0,0.8365936464311696,prune_25,ET,sub-4300
59,1006.0,0.8056426332288401,prune_25,ET,sub-4300
60,1007.0,0.8618697117699663,prune_25,ET,sub-4300
61,2000.0,0.002369668246445498,prune_25,ET,sub-4300
62,1008.0,0.8701891447368421,prune_25,ET,sub-4300
63,2002.0,0.7452444016373706,prune_25,ET,sub-4300
64,2003.0,0.8248216601815823,prune_25,ET,sub-4300
65,2005.0,0.8009033203125,prune_25,ET,sub-4300
66,2006.0,0.7931034482758621,prune_25,ET,sub-4300
67,2007.0,0.8431844146473453,prune_25,ET,sub-4300
68,2008.0,0.8380572946309998,prune_25,ET,sub-4300
69,2009.0,0.83327185540391,prune_25,ET,sub-4300
70,2010.0,0.8586225695075413,prune_25,ET,sub-4300
71,2011.0,0.8349943176851123,prune_25,ET,sub-4300
72,2012.0,0.831213204373423,prune_25,ET,sub-4300
73,2013.0,0.8113844307784611,prune_25,ET,sub-4300
74,2014.0,0.8430432516935904,prune_25,ET,sub-4300
75,2015.0,0.8637904468412942,prune_25,ET,sub-4300
76,2016.0,0.8524234386303352,prune_25,ET,sub-4300
77,2017.0,0.8149070142041295,prune_25,ET,sub-4300
78,2018.0,0.8510569105691057,prune_25,ET,sub-4300
79,2019.0,0.7969982192826253,prune_25,ET,sub-4300
80,2020.0,0.8029708853238265,prune_25,ET,sub-4300
81,2021.0,0.7612850082372323,prune_25,ET,sub-4300
82,2022.0,0.7953199052132701,prune_25,ET,sub-4300
83,2023.0,0.8700506103006848,prune_25,ET,sub-4300
84,2024.0,0.8363328970331588,prune_25,ET,sub-4300
85,2025.0,0.8660917670029288,prune_25,ET,sub-4300
86,1002.0,0.7887025255446308,prune_25,ET,sub-4300
87,2026.0,0.7526392428103386,prune_25,ET,sub-4300
88,2027.0,0.7627226463104325,prune_25,ET,sub-4300
89,2028.0,0.8537157918579988,prune_25,ET,sub-4300
90,2029.0,0.8472325113768653,prune_25,ET,sub-4300
91,2030.0,0.8517970922659908,prune_25,ET,sub-4300
92,2031.0,0.8416895805300415,prune_25,ET,sub-4300
93,1005.0,0.7788593535504804,prune_25,ET,sub-4300
94,2034.0,0.7413273001508296,prune_25,ET,sub-4300
95,2035.0,0.8822228366049212,prune_25,ET,sub-4300
96,1010.0,0.8479220301581464,prune_25,ET,sub-4300
97,1013.0,0.7933286680662468,prune_25,ET,sub-4300
98,1011.0,0.7966938505620454,prune_25,ET,sub-4300
99,1014.0,0.8110773899848255,prune_25,ET,sub-4300
100,1012.0,0.8298354136750249,prune_25,ET,sub-4300
101,1017.0,0.8886215680724596,prune_25,ET,sub-4300
102,1009.0,0.8508933773548262,prune_25,ET,sub-4300
103,1019.0,0.8147321428571429,prune_25,ET,sub-4300
104,1020.0,0.6687510020843355,prune_25,ET,sub-4300
105,1021.0,0.6985931778762767,prune_25,ET,sub-4300
106,1022.0,0.7893521260215564,prune_25,ET,sub-4300
107,1023.0,0.8453832025379863,prune_25,ET,sub-4300
0,0.0,0.9979192009506972,prune_25,ET,sub-0081
1,1025.0,0.875013520822066,prune_25,ET,sub-0081
2,2.0,0.9701227542093876,prune_25,ET,sub-0081
3,1024.0,0.8845360824742268,prune_25,ET,sub-0081
4,1028.0,0.869155551336213,prune_25,ET,sub-0081
5,1029.0,0.8765322158198009,prune_25,ET,sub-0081
6,4.0,0.9375944068016054,prune_25,ET,sub-0081
7,7.0,0.8696576909185761,prune_25,ET,sub-0081
8,8.0,0.9220415566232857,prune_25,ET,sub-0081
9,1026.0,0.8261007788904785,prune_25,ET,sub-0081
10,10.0,0.9511408530194307,prune_25,ET,sub-0081
11,11.0,0.8899126480794544,prune_25,ET,sub-0081
12,12.0,0.919265860386166,prune_25,ET,sub-0081
13,13.0,0.9019002375296912,prune_25,ET,sub-0081
14,14.0,0.9483956334766788,prune_25,ET,sub-0081
15,15.0,0.8758882046423496,prune_25,ET,sub-0081
16,16.0,0.9365451520193616,prune_25,ET,sub-0081
17,17.0,0.9115356355620867,prune_25,ET,sub-0081
18,18.0,0.8682512733446519,prune_25,ET,sub-0081
19,1035.0,0.9066937119675457,prune_25,ET,sub-0081
20,1018.0,0.8364936793080505,prune_25,ET,sub-0081
21,24.0,0.889300134589502,prune_25,ET,sub-0081
22,26.0,0.7524219590958019,prune_25,ET,sub-0081
23,5.0,0.8292410714285714,prune_25,ET,sub-0081
24,28.0,0.8810695756285752,prune_25,ET,sub-0081
25,30.0,0.034482758620689655,prune_25,ET,sub-0081
26,31.0,0.6501256281407035,prune_25,ET,sub-0081
27,41.0,0.9666598435225618,prune_25,ET,sub-0081
28,42.0,0.25,prune_25,ET,sub-0081
29,43.0,0.9429809796330584,prune_25,ET,sub-0081
30,44.0,0.8797619047619047,prune_25,ET,sub-0081
31,46.0,0.893493165452115,prune_25,ET,sub-0081
32,47.0,0.9311495205640663,prune_25,ET,sub-0081
33,1027.0,0.820527582958233,prune_25,ET,sub-0081
34,49.0,0.9379972115148035,prune_25,ET,sub-0081
35,50.0,0.8970237347733266,prune_25,ET,sub-0081
36,51.0,0.9179968701095461,prune_25,ET,sub-0081
37,52.0,0.8755862749938287,prune_25,ET,sub-0081
38,53.0,0.9186412820161621,prune_25,ET,sub-0081
39,54.0,0.8888544891640867,prune_25,ET,sub-0081
40,58.0,0.8199588477366255,prune_25,ET,sub-0081
41,60.0,0.8661254815630159,prune_25,ET,sub-0081
42,62.0,0.04,prune_25,ET,sub-0081
43,63.0,0.7451084082496033,prune_25,ET,sub-0081
44,1030.0,0.8798848833686762,prune_25,ET,sub-0081
45,1031.0,0.85113455701691,prune_25,ET,sub-0081
46,77.0,0.6880027981811823,prune_25,ET,sub-0081
47,80.0,0.5,prune_25,ET,sub-0081
48,1034.0,0.8529173419773096,prune_25,ET,sub-0081
49,85.0,0.007751937984496124,prune_25,ET,sub-0081
50,251.0,0.0020242914979757085,prune_25,ET,sub-0081
51,252.0,0.003355704697986577,prune_25,ET,sub-0081
52,253.0,0.003703703703703704,prune_25,ET,sub-0081
53,254.0,0.0013477088948787063,prune_25,ET,sub-0081
54,255.0,0.0017094017094017094,prune_25,ET,sub-0081
55,1016.0,0.8424686192468619,prune_25,ET,sub-0081
56,1000.0,0.0021321961620469083,prune_25,ET,sub-0081
57,1003.0,0.8447062310142994,prune_25,ET,sub-0081
58,1015.0,0.8618900608867164,prune_25,ET,sub-0081
59,1006.0,0.7466494845360825,prune_25,ET,sub-0081
60,1007.0,0.8510403347669417,prune_25,ET,sub-0081
61,2000.0,0.0019342359767891683,prune_25,ET,sub-0081
62,1008.0,0.8516605500430429,prune_25,ET,sub-0081
63,2002.0,0.7685861043525277,prune_25,ET,sub-0081
64,2003.0,0.7890534906413554,prune_25,ET,sub-0081
65,2005.0,0.7889311571972021,prune_25,ET,sub-0081
66,2006.0,0.7869955156950673,prune_25,ET,sub-0081
67,2007.0,0.8483667965238237,prune_25,ET,sub-0081
68,2008.0,0.8553174252467226,prune_25,ET,sub-0081
69,2009.0,0.8489461358313818,prune_25,ET,sub-0081
70,2010.0,0.8371428571428572,prune_25,ET,sub-0081
71,2011.0,0.8372140273883538,prune_25,ET,sub-0081
72,2012.0,0.8606256971370904,prune_25,ET,sub-0081
73,2013.0,0.871131717126578,prune_25,ET,sub-0081
74,2014.0,0.8232653584712069,prune_25,ET,sub-0081
75,2015.0,0.8793550618137805,prune_25,ET,sub-0081
76,2016.0,0.8660287081339713,prune_25,ET,sub-0081
77,2017.0,0.8054007715387913,prune_25,ET,sub-0081
78,2018.0,0.7305437968088571,prune_25,ET,sub-0081
79,2019.0,0.7404138770541692,prune_25,ET,sub-0081
80,2020.0,0.8054965077436987,prune_25,ET,sub-0081
81,2021.0,0.8226907630522088,prune_25,ET,sub-0081
82,2022.0,0.8672266103014796,prune_25,ET,sub-0081
83,2023.0,0.8073967339097022,prune_25,ET,sub-0081
84,2024.0,0.8684856175972927,prune_25,ET,sub-0081
85,2025.0,0.8579008859896797,prune_25,ET,sub-0081
86,1002.0,0.8194231097456904,prune_25,ET,sub-0081
87,2026.0,0.8242833838266138,prune_25,ET,sub-0081
88,2027.0,0.8121030503622865,prune_25,ET,sub-0081
89,2028.0,0.8724486604816012,prune_25,ET,sub-0081
90,2029.0,0.8566259855275947,prune_25,ET,sub-0081
91,2030.0,0.8679817411150962,prune_25,ET,sub-0081
92,2031.0,0.8246635757096008,prune_25,ET,sub-0081
93,1005.0,0.840080971659919,prune_25,ET,sub-0081
94,2034.0,0.7901013714967203,prune_25,ET,sub-0081
95,2035.0,0.8936779259016929,prune_25,ET,sub-0081
96,1010.0,0.8369482496194824,prune_25,ET,sub-0081
97,1013.0,0.8219260246584472,prune_25,ET,sub-0081
98,1011.0,0.816899766899767,prune_25,ET,sub-0081
99,1014.0,0.8312026808985975,prune_25,ET,sub-0081
100,1012.0,0.8582980147222842,prune_25,ET,sub-0081
101,1017.0,0.8611079120119774,prune_25,ET,sub-0081
102,1009.0,0.854300294957629,prune_25,ET,sub-0081
103,1019.0,0.8524628800377092,prune_25,ET,sub-0081
104,1020.0,0.8371238628411477,prune_25,ET,sub-0081
105,1021.0,0.8436050364479788,prune_25,ET,sub-0081
106,1022.0,0.8766243318785858,prune_25,ET,sub-0081
107,1023.0,0.8066005704196659,prune_25,ET,sub-0081
0,0.0,0.9956898657580631,prune_25,ET,sub-1012
1,1025.0,0.7708623527921996,prune_25,ET,sub-1012
2,2.0,0.9615217469688603,prune_25,ET,sub-1012
3,1024.0,0.7744720830350752,prune_25,ET,sub-1012
4,1028.0,0.8328325058792788,prune_25,ET,sub-1012
5,1029.0,0.6924333556100096,prune_25,ET,sub-1012
6,4.0,0.9629851769342815,prune_25,ET,sub-1012
7,7.0,0.8907468412493224,prune_25,ET,sub-1012
8,8.0,0.9131706242301029,prune_25,ET,sub-1012
9,1026.0,0.8305611689724857,prune_25,ET,sub-1012
10,10.0,0.9402477876106194,prune_25,ET,sub-1012
11,11.0,0.9029541015625,prune_25,ET,sub-1012
12,12.0,0.8788829005389515,prune_25,ET,sub-1012
13,13.0,0.8932905885046943,prune_25,ET,sub-1012
14,14.0,0.8955251141552512,prune_25,ET,sub-1012
15,15.0,0.8446833930704899,prune_25,ET,sub-1012
16,16.0,0.9560853487677714,prune_25,ET,sub-1012
17,17.0,0.8894244009914624,prune_25,ET,sub-1012
18,18.0,0.7980445043830074,prune_25,ET,sub-1012
19,1035.0,0.8594881293146994,prune_25,ET,sub-1012
20,1018.0,0.728213646818298,prune_25,ET,sub-1012
21,24.0,0.8040706228543404,prune_25,ET,sub-1012
22,26.0,0.8026159334126041,prune_25,ET,sub-1012
23,5.0,0.8733357322777978,prune_25,ET,sub-1012
24,28.0,0.8879564032697548,prune_25,ET,sub-1012
25,30.0,0.011494252873563218,prune_25,ET,sub-1012
26,31.0,0.7106307895897662,prune_25,ET,sub-1012
27,41.0,0.95690851313567,prune_25,ET,sub-1012
