,label,dice,prunning,cohort,subject_id
0,0.0,0.9977402576413519,prune_10,PD,sub-0125
1,1025.0,0.8690541882794394,prune_10,PD,sub-0125
2,1026.0,0.8578464673913043,prune_10,PD,sub-0125
3,1024.0,0.8574794362005539,prune_10,PD,sub-0125
4,1028.0,0.841985317844466,prune_10,PD,sub-0125
5,2.0,0.972392189477821,prune_10,PD,sub-0125
6,4.0,0.9745792568904307,prune_10,PD,sub-0125
7,1029.0,0.8671729696218227,prune_10,PD,sub-0125
8,8.0,0.9388927936494811,prune_10,PD,sub-0125
9,7.0,0.9077357719043901,prune_10,PD,sub-0125
10,10.0,0.9514541715628673,prune_10,PD,sub-0125
11,11.0,0.9417500975165778,prune_10,PD,sub-0125
12,12.0,0.9404836356055868,prune_10,PD,sub-0125
13,13.0,0.8997767857142858,prune_10,PD,sub-0125
14,14.0,0.9389545974818772,prune_10,PD,sub-0125
15,15.0,0.9197353914002205,prune_10,PD,sub-0125
16,16.0,0.9486571692701543,prune_10,PD,sub-0125
17,17.0,0.9251095643207012,prune_10,PD,sub-0125
18,18.0,0.9041970802919708,prune_10,PD,sub-0125
19,1035.0,0.8909989594172737,prune_10,PD,sub-0125
20,1018.0,0.8868651954267482,prune_10,PD,sub-0125
21,24.0,0.8883906327852517,prune_10,PD,sub-0125
22,26.0,0.8095238095238095,prune_10,PD,sub-0125
23,5.0,0.890752688172043,prune_10,PD,sub-0125
24,28.0,0.9207350824753681,prune_10,PD,sub-0125
25,30.0,0.07692307692307693,prune_10,PD,sub-0125
26,31.0,0.731311706629055,prune_10,PD,sub-0125
27,41.0,0.9665716287998978,prune_10,PD,sub-0125
28,43.0,0.9695909330195398,prune_10,PD,sub-0125
29,44.0,0.8935558112773303,prune_10,PD,sub-0125
30,46.0,0.8820556023588879,prune_10,PD,sub-0125
31,47.0,0.9345027101778703,prune_10,PD,sub-0125
32,1027.0,0.8467058424680755,prune_10,PD,sub-0125
33,49.0,0.9417518570272855,prune_10,PD,sub-0125
34,50.0,0.9396353978027285,prune_10,PD,sub-0125
35,51.0,0.9575433642597821,prune_10,PD,sub-0125
36,52.0,0.9021933751119069,prune_10,PD,sub-0125
37,53.0,0.9257135886801658,prune_10,PD,sub-0125
38,54.0,0.9007270693512305,prune_10,PD,sub-0125
39,58.0,0.7807203389830508,prune_10,PD,sub-0125
40,60.0,0.9078247084135432,prune_10,PD,sub-0125
41,62.0,0.037037037037037035,prune_10,PD,sub-0125
42,63.0,0.6894946808510638,prune_10,PD,sub-0125
43,1030.0,0.8850913937547601,prune_10,PD,sub-0125
44,1031.0,0.8612173358827279,prune_10,PD,sub-0125
45,77.0,0.6041739130434782,prune_10,PD,sub-0125
46,80.0,0.5,prune_10,PD,sub-0125
47,1034.0,0.8558673469387755,prune_10,PD,sub-0125
48,85.0,0.008403361344537815,prune_10,PD,sub-0125
49,251.0,0.0010309278350515464,prune_10,PD,sub-0125
50,252.0,0.0022371364653243847,prune_10,PD,sub-0125
51,253.0,0.002173913043478261,prune_10,PD,sub-0125
52,254.0,0.0019569471624266144,prune_10,PD,sub-0125
53,255.0,0.0010204081632653062,prune_10,PD,sub-0125
54,1009.0,0.8548798430603237,prune_10,PD,sub-0125
55,1016.0,0.8467640165855417,prune_10,PD,sub-0125
56,1003.0,0.624688164094983,prune_10,PD,sub-0125
57,1015.0,0.8810888826524476,prune_10,PD,sub-0125
58,1006.0,0.8111229566453447,prune_10,PD,sub-0125
59,1007.0,0.827563289227237,prune_10,PD,sub-0125
60,2000.0,0.002369668246445498,prune_10,PD,sub-0125
61,1008.0,0.84875483506454,prune_10,PD,sub-0125
62,2002.0,0.8035211267605634,prune_10,PD,sub-0125
63,2003.0,0.8325431612845514,prune_10,PD,sub-0125
64,2005.0,0.766334295460509,prune_10,PD,sub-0125
65,2006.0,0.7696185883384481,prune_10,PD,sub-0125
66,2007.0,0.7852425552353506,prune_10,PD,sub-0125
67,2008.0,0.8704812341699286,prune_10,PD,sub-0125
68,2009.0,0.8445561139028476,prune_10,PD,sub-0125
69,2010.0,0.8502235469448585,prune_10,PD,sub-0125
70,2011.0,0.7808928186327366,prune_10,PD,sub-0125
71,2012.0,0.8401097958483444,prune_10,PD,sub-0125
72,2013.0,0.7413335772432086,prune_10,PD,sub-0125
73,2014.0,0.7995659389761266,prune_10,PD,sub-0125
74,2015.0,0.8596223994869122,prune_10,PD,sub-0125
75,2016.0,0.8612812058407914,prune_10,PD,sub-0125
76,2017.0,0.846333936362669,prune_10,PD,sub-0125
77,2018.0,0.867759709716436,prune_10,PD,sub-0125
78,2019.0,0.8256313809779688,prune_10,PD,sub-0125
79,2020.0,0.8256671348314607,prune_10,PD,sub-0125
80,2021.0,0.8149253731343283,prune_10,PD,sub-0125
81,2022.0,0.8620549956955487,prune_10,PD,sub-0125
82,2023.0,0.8686787606357361,prune_10,PD,sub-0125
83,1000.0,0.002564102564102564,prune_10,PD,sub-0125
84,2024.0,0.8800302899177845,prune_10,PD,sub-0125
85,2025.0,0.8945448606271778,prune_10,PD,sub-0125
86,2026.0,0.7993281471004243,prune_10,PD,sub-0125
87,2027.0,0.8557787452998219,prune_10,PD,sub-0125
88,2028.0,0.8887948434142848,prune_10,PD,sub-0125
89,2029.0,0.8802636570561456,prune_10,PD,sub-0125
90,2030.0,0.8888485528530412,prune_10,PD,sub-0125
91,2031.0,0.9009240246406571,prune_10,PD,sub-0125
92,1005.0,0.7857591360040186,prune_10,PD,sub-0125
